County,Election Date,Contest Number,Candidate Number,Registered Voters,Party Code,Contest Title,Candidate Name,Precinct Name,District Name
Chambers,,0003,001,000177,   ,BALLOTS CAST - TOTAL                                    ,Ballots Cast - Total                  ,FIVE POINTS                   ,                         
Chambers,,0003,001,000182,   ,BALLOTS CAST - TOTAL                                    ,Ballots Cast - Total                  ,BUFFALO                       ,                         
Chambers,,0003,001,000094,   ,BALLOTS CAST - TOTAL                                    ,Ballots Cast - Total                  ,PENTON                        ,                         
Chambers,,0003,001,000239,   ,BALLOTS CAST - TOTAL                                    ,Ballots Cast - Total                  ,FREDONIA                      ,                         
Chambers,,0003,001,001520,   ,BALLOTS CAST - TOTAL                                    ,Ballots Cast - Total                  ,LANETT                        ,                         
Chambers,,0003,001,000339,   ,BALLOTS CAST - TOTAL                                    ,Ballots Cast - Total                  ,VALLEY RESCUE                 ,                         
Chambers,,0003,001,000204,   ,BALLOTS CAST - TOTAL                                    ,Ballots Cast - Total                  ,LAKEVIEW                      ,                         
Chambers,,0003,001,000864,   ,BALLOTS CAST - TOTAL                                    ,Ballots Cast - Total                  ,LAFAYETTE                     ,                         
Chambers,,0003,001,000217,   ,BALLOTS CAST - TOTAL                                    ,Ballots Cast - Total                  ,RIDGE GROVE                   ,                         
Chambers,,0003,001,000166,   ,BALLOTS CAST - TOTAL                                    ,Ballots Cast - Total                  ,WEST CHAMBERS                 ,                         
Chambers,,0003,001,000092,   ,BALLOTS CAST - TOTAL                                    ,Ballots Cast - Total                  ,WAVERLY                       ,                         
Chambers,,0003,001,000248,   ,BALLOTS CAST - TOTAL                                    ,Ballots Cast - Total                  ,STURKIE                       ,                         
Chambers,,0003,001,000176,   ,BALLOTS CAST - TOTAL                                    ,Ballots Cast - Total                  ,CUSSETA                       ,                         
Chambers,,0003,001,002450,   ,BALLOTS CAST - TOTAL                                    ,Ballots Cast - Total                  ,VALLEY                        ,                         
Chambers,,0003,001,000549,   ,BALLOTS CAST - TOTAL                                    ,Ballots Cast - Total                  ,HUGULEY                       ,                         
Chambers,,0003,001,000134,   ,BALLOTS CAST - TOTAL                                    ,Ballots Cast - Total                  ,ABSENTEE                      ,                         
Chambers,,0003,001,000023,   ,BALLOTS CAST - TOTAL                                    ,Ballots Cast - Total                  ,PROVISIONAL                   ,                         
Chambers,,0100,001,000010,DEM,STRAIGHT PARTY VOTING                                   ,Alabama Democratic Party              ,STANDING ROCK                 ,                         
Chambers,,0100,001,000059,DEM,STRAIGHT PARTY VOTING                                   ,Alabama Democratic Party              ,STROUD                        ,                         
Chambers,,0100,001,000029,DEM,STRAIGHT PARTY VOTING                                   ,Alabama Democratic Party              ,MT. OLIVE                     ,                         
Chambers,,0100,001,000023,DEM,STRAIGHT PARTY VOTING                                   ,Alabama Democratic Party              ,MILLTOWN                      ,                         
Chambers,,0100,001,000002,DEM,STRAIGHT PARTY VOTING                                   ,Alabama Democratic Party              ,SPARKLING SPRINGS             ,                         
Chambers,,0100,001,000007,DEM,STRAIGHT PARTY VOTING                                   ,Alabama Democratic Party              ,UNION HILL                    ,                         
Chambers,,0100,001,000095,DEM,STRAIGHT PARTY VOTING                                   ,Alabama Democratic Party              ,FIVE POINTS                   ,                         
Chambers,,0100,001,000059,DEM,STRAIGHT PARTY VOTING                                   ,Alabama Democratic Party              ,BUFFALO                       ,                         
Chambers,,0100,001,000012,DEM,STRAIGHT PARTY VOTING                                   ,Alabama Democratic Party              ,PENTON                        ,                         
Chambers,,0100,001,000050,DEM,STRAIGHT PARTY VOTING                                   ,Alabama Democratic Party              ,FREDONIA                      ,                         
Chambers,,0100,001,000731,DEM,STRAIGHT PARTY VOTING                                   ,Alabama Democratic Party              ,LANETT                        ,                         
Chambers,,0100,001,000072,DEM,STRAIGHT PARTY VOTING                                   ,Alabama Democratic Party              ,VALLEY RESCUE                 ,                         
Chambers,,0100,001,000036,DEM,STRAIGHT PARTY VOTING                                   ,Alabama Democratic Party              ,LAKEVIEW                      ,                         
Chambers,,0100,001,000466,DEM,STRAIGHT PARTY VOTING                                   ,Alabama Democratic Party              ,LAFAYETTE                     ,                         
Chambers,,0100,001,000071,DEM,STRAIGHT PARTY VOTING                                   ,Alabama Democratic Party              ,RIDGE GROVE                   ,                         
Chambers,,0100,001,000105,DEM,STRAIGHT PARTY VOTING                                   ,Alabama Democratic Party              ,WEST CHAMBERS                 ,                         
Chambers,,0100,001,000014,DEM,STRAIGHT PARTY VOTING                                   ,Alabama Democratic Party              ,WAVERLY                       ,                         
Chambers,,0100,001,000104,DEM,STRAIGHT PARTY VOTING                                   ,Alabama Democratic Party              ,STURKIE                       ,                         
Chambers,,0100,001,000033,DEM,STRAIGHT PARTY VOTING                                   ,Alabama Democratic Party              ,CUSSETA                       ,                         
Chambers,,0100,001,000621,DEM,STRAIGHT PARTY VOTING                                   ,Alabama Democratic Party              ,VALLEY                        ,                         
Chambers,,0100,001,000114,DEM,STRAIGHT PARTY VOTING                                   ,Alabama Democratic Party              ,HUGULEY                       ,                         
Chambers,,0100,001,000029,DEM,STRAIGHT PARTY VOTING                                   ,Alabama Democratic Party              ,ABSENTEE                      ,                         
Chambers,,0100,001,000003,DEM,STRAIGHT PARTY VOTING                                   ,Alabama Democratic Party              ,PROVISIONAL                   ,                         
Chambers,,0100,002,000054,REP,STRAIGHT PARTY VOTING                                   ,Alabama Republican Party              ,STANDING ROCK                 ,                         
Chambers,,0100,002,000016,REP,STRAIGHT PARTY VOTING                                   ,Alabama Republican Party              ,STROUD                        ,                         
Chambers,,0100,002,000012,REP,STRAIGHT PARTY VOTING                                   ,Alabama Republican Party              ,MT. OLIVE                     ,                         
Chambers,,0100,002,000010,REP,STRAIGHT PARTY VOTING                                   ,Alabama Republican Party              ,MILLTOWN                      ,                         
Chambers,,0100,002,000003,REP,STRAIGHT PARTY VOTING                                   ,Alabama Republican Party              ,SPARKLING SPRINGS             ,                         
Chambers,,0100,002,000015,REP,STRAIGHT PARTY VOTING                                   ,Alabama Republican Party              ,UNION HILL                    ,                         
Chambers,,0100,002,000012,REP,STRAIGHT PARTY VOTING                                   ,Alabama Republican Party              ,FIVE POINTS                   ,                         
Chambers,,0100,002,000024,REP,STRAIGHT PARTY VOTING                                   ,Alabama Republican Party              ,BUFFALO                       ,                         
Chambers,,0100,002,000010,REP,STRAIGHT PARTY VOTING                                   ,Alabama Republican Party              ,PENTON                        ,                         
Chambers,,0100,002,000031,REP,STRAIGHT PARTY VOTING                                   ,Alabama Republican Party              ,FREDONIA                      ,                         
Chambers,,0100,002,000123,REP,STRAIGHT PARTY VOTING                                   ,Alabama Republican Party              ,LANETT                        ,                         
Chambers,,0100,002,000048,REP,STRAIGHT PARTY VOTING                                   ,Alabama Republican Party              ,VALLEY RESCUE                 ,                         
Chambers,,0100,002,000045,REP,STRAIGHT PARTY VOTING                                   ,Alabama Republican Party              ,LAKEVIEW                      ,                         
Chambers,,0100,002,000060,REP,STRAIGHT PARTY VOTING                                   ,Alabama Republican Party              ,LAFAYETTE                     ,                         
Chambers,,0100,002,000046,REP,STRAIGHT PARTY VOTING                                   ,Alabama Republican Party              ,RIDGE GROVE                   ,                         
Chambers,,0100,002,000016,REP,STRAIGHT PARTY VOTING                                   ,Alabama Republican Party              ,WEST CHAMBERS                 ,                         
Chambers,,0100,002,000019,REP,STRAIGHT PARTY VOTING                                   ,Alabama Republican Party              ,WAVERLY                       ,                         
Chambers,,0100,002,000049,REP,STRAIGHT PARTY VOTING                                   ,Alabama Republican Party              ,STURKIE                       ,                         
Chambers,,0100,002,000027,REP,STRAIGHT PARTY VOTING                                   ,Alabama Republican Party              ,CUSSETA                       ,                         
Chambers,,0100,002,000358,REP,STRAIGHT PARTY VOTING                                   ,Alabama Republican Party              ,VALLEY                        ,                         
Chambers,,0100,002,000091,REP,STRAIGHT PARTY VOTING                                   ,Alabama Republican Party              ,HUGULEY                       ,                         
Chambers,,0100,002,000028,REP,STRAIGHT PARTY VOTING                                   ,Alabama Republican Party              ,ABSENTEE                      ,                         
Chambers,,0100,002,000003,REP,STRAIGHT PARTY VOTING                                   ,Alabama Republican Party              ,PROVISIONAL                   ,                         
Chambers,,0100,003,000000,   ,STRAIGHT PARTY VOTING                                   ,Over Votes                            ,STANDING ROCK                 ,                         
Chambers,,0100,003,000000,   ,STRAIGHT PARTY VOTING                                   ,Over Votes                            ,STROUD                        ,                         
Chambers,,0100,003,000000,   ,STRAIGHT PARTY VOTING                                   ,Over Votes                            ,MT. OLIVE                     ,                         
Chambers,,0100,003,000001,   ,STRAIGHT PARTY VOTING                                   ,Over Votes                            ,MILLTOWN                      ,                         
Chambers,,0100,003,000000,   ,STRAIGHT PARTY VOTING                                   ,Over Votes                            ,SPARKLING SPRINGS             ,                         
Chambers,,0100,003,000000,   ,STRAIGHT PARTY VOTING                                   ,Over Votes                            ,UNION HILL                    ,                         
Chambers,,0100,003,000000,   ,STRAIGHT PARTY VOTING                                   ,Over Votes                            ,FIVE POINTS                   ,                         
Chambers,,0100,003,000000,   ,STRAIGHT PARTY VOTING                                   ,Over Votes                            ,BUFFALO                       ,                         
Chambers,,0100,003,000000,   ,STRAIGHT PARTY VOTING                                   ,Over Votes                            ,PENTON                        ,                         
Chambers,,0100,003,000000,   ,STRAIGHT PARTY VOTING                                   ,Over Votes                            ,FREDONIA                      ,                         
Chambers,,0100,003,000000,   ,STRAIGHT PARTY VOTING                                   ,Over Votes                            ,LANETT                        ,                         
Chambers,,0100,003,000000,   ,STRAIGHT PARTY VOTING                                   ,Over Votes                            ,VALLEY RESCUE                 ,                         
Chambers,,0100,003,000000,   ,STRAIGHT PARTY VOTING                                   ,Over Votes                            ,LAKEVIEW                      ,                         
Chambers,,0100,003,000000,   ,STRAIGHT PARTY VOTING                                   ,Over Votes                            ,LAFAYETTE                     ,                         
Chambers,,0100,003,000000,   ,STRAIGHT PARTY VOTING                                   ,Over Votes                            ,RIDGE GROVE                   ,                         
Chambers,,0100,003,000000,   ,STRAIGHT PARTY VOTING                                   ,Over Votes                            ,WEST CHAMBERS                 ,                         
Chambers,,0100,003,000000,   ,STRAIGHT PARTY VOTING                                   ,Over Votes                            ,WAVERLY                       ,                         
Chambers,,0100,003,000000,   ,STRAIGHT PARTY VOTING                                   ,Over Votes                            ,STURKIE                       ,                         
Chambers,,0100,003,000000,   ,STRAIGHT PARTY VOTING                                   ,Over Votes                            ,CUSSETA                       ,                         
Chambers,,0100,003,000000,   ,STRAIGHT PARTY VOTING                                   ,Over Votes                            ,VALLEY                        ,                         
Chambers,,0100,003,000000,   ,STRAIGHT PARTY VOTING                                   ,Over Votes                            ,HUGULEY                       ,                         
Chambers,,0100,003,000000,   ,STRAIGHT PARTY VOTING                                   ,Over Votes                            ,ABSENTEE                      ,                         
Chambers,,0100,003,000000,   ,STRAIGHT PARTY VOTING                                   ,Over Votes                            ,PROVISIONAL                   ,                         
Chambers,,0100,004,000091,   ,STRAIGHT PARTY VOTING                                   ,Under Votes                           ,STANDING ROCK                 ,                         
Chambers,,0100,004,000057,   ,STRAIGHT PARTY VOTING                                   ,Under Votes                           ,STROUD                        ,                         
Chambers,,0100,004,000061,   ,STRAIGHT PARTY VOTING                                   ,Under Votes                           ,MT. OLIVE                     ,                         
Chambers,,0100,004,000101,   ,STRAIGHT PARTY VOTING                                   ,Under Votes                           ,MILLTOWN                      ,                         
Chambers,,0100,004,000028,   ,STRAIGHT PARTY VOTING                                   ,Under Votes                           ,SPARKLING SPRINGS             ,                         
Chambers,,0100,004,000114,   ,STRAIGHT PARTY VOTING                                   ,Under Votes                           ,UNION HILL                    ,                         
Chambers,,0100,004,000070,   ,STRAIGHT PARTY VOTING                                   ,Under Votes                           ,FIVE POINTS                   ,                         
Chambers,,0100,004,000099,   ,STRAIGHT PARTY VOTING                                   ,Under Votes                           ,BUFFALO                       ,                         
Chambers,,0100,004,000072,   ,STRAIGHT PARTY VOTING                                   ,Under Votes                           ,PENTON                        ,                         
Chambers,,0100,004,000158,   ,STRAIGHT PARTY VOTING                                   ,Under Votes                           ,FREDONIA                      ,                         
Chambers,,0100,004,000666,   ,STRAIGHT PARTY VOTING                                   ,Under Votes                           ,LANETT                        ,                         
Chambers,,0100,004,000219,   ,STRAIGHT PARTY VOTING                                   ,Under Votes                           ,VALLEY RESCUE                 ,                         
Chambers,,0100,004,000123,   ,STRAIGHT PARTY VOTING                                   ,Under Votes                           ,LAKEVIEW                      ,                         
Chambers,,0100,004,000338,   ,STRAIGHT PARTY VOTING                                   ,Under Votes                           ,LAFAYETTE                     ,                         
Chambers,,0100,004,000100,   ,STRAIGHT PARTY VOTING                                   ,Under Votes                           ,RIDGE GROVE                   ,                         
Chambers,,0100,004,000045,   ,STRAIGHT PARTY VOTING                                   ,Under Votes                           ,WEST CHAMBERS                 ,                         
Chambers,,0100,004,000059,   ,STRAIGHT PARTY VOTING                                   ,Under Votes                           ,WAVERLY                       ,                         
Chambers,,0100,004,000095,   ,STRAIGHT PARTY VOTING                                   ,Under Votes                           ,STURKIE                       ,                         
Chambers,,0100,004,000116,   ,STRAIGHT PARTY VOTING                                   ,Under Votes                           ,CUSSETA                       ,                         
Chambers,,0100,004,001471,   ,STRAIGHT PARTY VOTING                                   ,Under Votes                           ,VALLEY                        ,                         
Chambers,,0100,004,000344,   ,STRAIGHT PARTY VOTING                                   ,Under Votes                           ,HUGULEY                       ,                         
Chambers,,0100,004,000077,   ,STRAIGHT PARTY VOTING                                   ,Under Votes                           ,ABSENTEE                      ,                         
Chambers,,0100,004,000000,   ,STRAIGHT PARTY VOTING                                   ,Under Votes                           ,PROVISIONAL                   ,                         
Chambers,,0101,001,000030,DEM,GOVERNOR                                                ,Parker Griffith                       ,STANDING ROCK                 ,                         
Chambers,,0101,001,000077,DEM,GOVERNOR                                                ,Parker Griffith                       ,STROUD                        ,                         
Chambers,,0101,001,000053,DEM,GOVERNOR                                                ,Parker Griffith                       ,MT. OLIVE                     ,                         
Chambers,,0101,001,000041,DEM,GOVERNOR                                                ,Parker Griffith                       ,MILLTOWN                      ,                         
Chambers,,0101,001,000004,DEM,GOVERNOR                                                ,Parker Griffith                       ,SPARKLING SPRINGS             ,                         
Chambers,,0101,001,000023,DEM,GOVERNOR                                                ,Parker Griffith                       ,UNION HILL                    ,                         
Chambers,,0101,001,000119,DEM,GOVERNOR                                                ,Parker Griffith                       ,FIVE POINTS                   ,                         
Chambers,,0101,001,000079,DEM,GOVERNOR                                                ,Parker Griffith                       ,BUFFALO                       ,                         
Chambers,,0101,001,000025,DEM,GOVERNOR                                                ,Parker Griffith                       ,PENTON                        ,                         
Chambers,,0101,001,000072,DEM,GOVERNOR                                                ,Parker Griffith                       ,FREDONIA                      ,                         
Chambers,,0101,001,000905,DEM,GOVERNOR                                                ,Parker Griffith                       ,LANETT                        ,                         
Chambers,,0101,001,000106,DEM,GOVERNOR                                                ,Parker Griffith                       ,VALLEY RESCUE                 ,                         
Chambers,,0101,001,000055,DEM,GOVERNOR                                                ,Parker Griffith                       ,LAKEVIEW                      ,                         
Chambers,,0101,001,000538,DEM,GOVERNOR                                                ,Parker Griffith                       ,LAFAYETTE                     ,                         
Chambers,,0101,001,000098,DEM,GOVERNOR                                                ,Parker Griffith                       ,RIDGE GROVE                   ,                         
Chambers,,0101,001,000121,DEM,GOVERNOR                                                ,Parker Griffith                       ,WEST CHAMBERS                 ,                         
Chambers,,0101,001,000026,DEM,GOVERNOR                                                ,Parker Griffith                       ,WAVERLY                       ,                         
Chambers,,0101,001,000125,DEM,GOVERNOR                                                ,Parker Griffith                       ,STURKIE                       ,                         
Chambers,,0101,001,000057,DEM,GOVERNOR                                                ,Parker Griffith                       ,CUSSETA                       ,                         
Chambers,,0101,001,000859,DEM,GOVERNOR                                                ,Parker Griffith                       ,VALLEY                        ,                         
Chambers,,0101,001,000179,DEM,GOVERNOR                                                ,Parker Griffith                       ,HUGULEY                       ,                         
Chambers,,0101,001,000043,DEM,GOVERNOR                                                ,Parker Griffith                       ,ABSENTEE                      ,                         
Chambers,,0101,001,000005,DEM,GOVERNOR                                                ,Parker Griffith                       ,PROVISIONAL                   ,                         
Chambers,,0101,002,000120,REP,GOVERNOR                                                ,Robert Bentley                        ,STANDING ROCK                 ,                         
Chambers,,0101,002,000054,REP,GOVERNOR                                                ,Robert Bentley                        ,STROUD                        ,                         
Chambers,,0101,002,000048,REP,GOVERNOR                                                ,Robert Bentley                        ,MT. OLIVE                     ,                         
Chambers,,0101,002,000085,REP,GOVERNOR                                                ,Robert Bentley                        ,MILLTOWN                      ,                         
Chambers,,0101,002,000028,REP,GOVERNOR                                                ,Robert Bentley                        ,SPARKLING SPRINGS             ,                         
Chambers,,0101,002,000111,REP,GOVERNOR                                                ,Robert Bentley                        ,UNION HILL                    ,                         
Chambers,,0101,002,000053,REP,GOVERNOR                                                ,Robert Bentley                        ,FIVE POINTS                   ,                         
Chambers,,0101,002,000092,REP,GOVERNOR                                                ,Robert Bentley                        ,BUFFALO                       ,                         
Chambers,,0101,002,000065,REP,GOVERNOR                                                ,Robert Bentley                        ,PENTON                        ,                         
Chambers,,0101,002,000165,REP,GOVERNOR                                                ,Robert Bentley                        ,FREDONIA                      ,                         
Chambers,,0101,002,000604,REP,GOVERNOR                                                ,Robert Bentley                        ,LANETT                        ,                         
Chambers,,0101,002,000228,REP,GOVERNOR                                                ,Robert Bentley                        ,VALLEY RESCUE                 ,                         
Chambers,,0101,002,000146,REP,GOVERNOR                                                ,Robert Bentley                        ,LAKEVIEW                      ,                         
Chambers,,0101,002,000316,REP,GOVERNOR                                                ,Robert Bentley                        ,LAFAYETTE                     ,                         
Chambers,,0101,002,000116,REP,GOVERNOR                                                ,Robert Bentley                        ,RIDGE GROVE                   ,                         
Chambers,,0101,002,000042,REP,GOVERNOR                                                ,Robert Bentley                        ,WEST CHAMBERS                 ,                         
Chambers,,0101,002,000066,REP,GOVERNOR                                                ,Robert Bentley                        ,WAVERLY                       ,                         
Chambers,,0101,002,000122,REP,GOVERNOR                                                ,Robert Bentley                        ,STURKIE                       ,                         
Chambers,,0101,002,000118,REP,GOVERNOR                                                ,Robert Bentley                        ,CUSSETA                       ,                         
Chambers,,0101,002,001557,REP,GOVERNOR                                                ,Robert Bentley                        ,VALLEY                        ,                         
Chambers,,0101,002,000362,REP,GOVERNOR                                                ,Robert Bentley                        ,HUGULEY                       ,                         
Chambers,,0101,002,000089,REP,GOVERNOR                                                ,Robert Bentley                        ,ABSENTEE                      ,                         
Chambers,,0101,002,000018,REP,GOVERNOR                                                ,Robert Bentley                        ,PROVISIONAL                   ,                         
Chambers,,0101,003,000001,NON,GOVERNOR                                                ,Write-In                              ,STANDING ROCK                 ,                         
Chambers,,0101,003,000000,NON,GOVERNOR                                                ,Write-In                              ,STROUD                        ,                         
Chambers,,0101,003,000000,NON,GOVERNOR                                                ,Write-In                              ,MT. OLIVE                     ,                         
Chambers,,0101,003,000001,NON,GOVERNOR                                                ,Write-In                              ,MILLTOWN                      ,                         
Chambers,,0101,003,000001,NON,GOVERNOR                                                ,Write-In                              ,SPARKLING SPRINGS             ,                         
Chambers,,0101,003,000000,NON,GOVERNOR                                                ,Write-In                              ,UNION HILL                    ,                         
Chambers,,0101,003,000000,NON,GOVERNOR                                                ,Write-In                              ,FIVE POINTS                   ,                         
Chambers,,0101,003,000001,NON,GOVERNOR                                                ,Write-In                              ,BUFFALO                       ,                         
Chambers,,0101,003,000000,NON,GOVERNOR                                                ,Write-In                              ,PENTON                        ,                         
Chambers,,0101,003,000000,NON,GOVERNOR                                                ,Write-In                              ,FREDONIA                      ,                         
Chambers,,0101,003,000000,NON,GOVERNOR                                                ,Write-In                              ,LANETT                        ,                         
Chambers,,0101,003,000000,NON,GOVERNOR                                                ,Write-In                              ,VALLEY RESCUE                 ,                         
Chambers,,0101,003,000000,NON,GOVERNOR                                                ,Write-In                              ,LAKEVIEW                      ,                         
Chambers,,0101,003,000000,NON,GOVERNOR                                                ,Write-In                              ,LAFAYETTE                     ,                         
Chambers,,0101,003,000001,NON,GOVERNOR                                                ,Write-In                              ,RIDGE GROVE                   ,                         
Chambers,,0101,003,000000,NON,GOVERNOR                                                ,Write-In                              ,WEST CHAMBERS                 ,                         
Chambers,,0101,003,000000,NON,GOVERNOR                                                ,Write-In                              ,WAVERLY                       ,                         
Chambers,,0101,003,000000,NON,GOVERNOR                                                ,Write-In                              ,STURKIE                       ,                         
Chambers,,0101,003,000000,NON,GOVERNOR                                                ,Write-In                              ,CUSSETA                       ,                         
Chambers,,0101,003,000001,NON,GOVERNOR                                                ,Write-In                              ,VALLEY                        ,                         
Chambers,,0101,003,000000,NON,GOVERNOR                                                ,Write-In                              ,HUGULEY                       ,                         
Chambers,,0101,003,000000,NON,GOVERNOR                                                ,Write-In                              ,ABSENTEE                      ,                         
Chambers,,0101,003,000000,NON,GOVERNOR                                                ,Write-In                              ,PROVISIONAL                   ,                         
Chambers,,0101,004,000000,   ,GOVERNOR                                                ,Over Votes                            ,STANDING ROCK                 ,                         
Chambers,,0101,004,000000,   ,GOVERNOR                                                ,Over Votes                            ,STROUD                        ,                         
Chambers,,0101,004,000000,   ,GOVERNOR                                                ,Over Votes                            ,MT. OLIVE                     ,                         
Chambers,,0101,004,000001,   ,GOVERNOR                                                ,Over Votes                            ,MILLTOWN                      ,                         
Chambers,,0101,004,000000,   ,GOVERNOR                                                ,Over Votes                            ,SPARKLING SPRINGS             ,                         
Chambers,,0101,004,000000,   ,GOVERNOR                                                ,Over Votes                            ,UNION HILL                    ,                         
Chambers,,0101,004,000000,   ,GOVERNOR                                                ,Over Votes                            ,FIVE POINTS                   ,                         
Chambers,,0101,004,000000,   ,GOVERNOR                                                ,Over Votes                            ,BUFFALO                       ,                         
Chambers,,0101,004,000000,   ,GOVERNOR                                                ,Over Votes                            ,PENTON                        ,                         
Chambers,,0101,004,000000,   ,GOVERNOR                                                ,Over Votes                            ,FREDONIA                      ,                         
Chambers,,0101,004,000000,   ,GOVERNOR                                                ,Over Votes                            ,LANETT                        ,                         
Chambers,,0101,004,000000,   ,GOVERNOR                                                ,Over Votes                            ,VALLEY RESCUE                 ,                         
Chambers,,0101,004,000001,   ,GOVERNOR                                                ,Over Votes                            ,LAKEVIEW                      ,                         
Chambers,,0101,004,000000,   ,GOVERNOR                                                ,Over Votes                            ,LAFAYETTE                     ,                         
Chambers,,0101,004,000000,   ,GOVERNOR                                                ,Over Votes                            ,RIDGE GROVE                   ,                         
Chambers,,0101,004,000000,   ,GOVERNOR                                                ,Over Votes                            ,WEST CHAMBERS                 ,                         
Chambers,,0101,004,000000,   ,GOVERNOR                                                ,Over Votes                            ,WAVERLY                       ,                         
Chambers,,0101,004,000000,   ,GOVERNOR                                                ,Over Votes                            ,STURKIE                       ,                         
Chambers,,0101,004,000000,   ,GOVERNOR                                                ,Over Votes                            ,CUSSETA                       ,                         
Chambers,,0101,004,000000,   ,GOVERNOR                                                ,Over Votes                            ,VALLEY                        ,                         
Chambers,,0101,004,000000,   ,GOVERNOR                                                ,Over Votes                            ,HUGULEY                       ,                         
Chambers,,0101,004,000000,   ,GOVERNOR                                                ,Over Votes                            ,ABSENTEE                      ,                         
Chambers,,0101,004,000000,   ,GOVERNOR                                                ,Over Votes                            ,PROVISIONAL                   ,                         
Chambers,,0101,005,000004,   ,GOVERNOR                                                ,Under Votes                           ,STANDING ROCK                 ,                         
Chambers,,0101,005,000001,   ,GOVERNOR                                                ,Under Votes                           ,STROUD                        ,                         
Chambers,,0101,005,000001,   ,GOVERNOR                                                ,Under Votes                           ,MT. OLIVE                     ,                         
Chambers,,0101,005,000007,   ,GOVERNOR                                                ,Under Votes                           ,MILLTOWN                      ,                         
Chambers,,0101,005,000000,   ,GOVERNOR                                                ,Under Votes                           ,SPARKLING SPRINGS             ,                         
Chambers,,0101,005,000002,   ,GOVERNOR                                                ,Under Votes                           ,UNION HILL                    ,                         
Chambers,,0101,005,000005,   ,GOVERNOR                                                ,Under Votes                           ,FIVE POINTS                   ,                         
